id,grade,annual_income,short_employee,emp_length_num,home_ownership,Debt-To-Income Ratio,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log
9076582,C,110000,0,11,MORTGAGE,17.01,credit_card,60 months,1,missing,77.1,0.0,0.20823351,0,11.608244735642321
9046847,C,48000,0,11,MORTGAGE,18.93,debt_consolidation,36 months,0,missing,52.3,0.0,0.826098677,0,10.778977123006351
9036593,C,58000,0,9,RENT,15.21,debt_consolidation,36 months,0,missing,0.0,0.0,0.30875202,0,10.968215530759236
9056596,B,130000,0,8,MORTGAGE,1.74,debt_consolidation,36 months,0,missing,34.0,0.0,0.499292778,0,11.775297421715827
9034818,D,50000,0,3,RENT,33.26,debt_consolidation,60 months,1,missing,76.3,0.0,0.454086555,0,10.819798284210286
9026655,D,66000,0,8,OWN,22.05,debt_consolidation,60 months,1,missing,82.6,30.0,0.231652302,1,11.097425172408931
9065289,D,65000,0,3,RENT,23.97,debt_consolidation,60 months,1,missing,12.9,0.0,0.406247019,1,11.082157933374816
9076549,D,35000,0,5,RENT,3.67,other,36 months,0,missing,62.4,0.0,0.119561817,0,10.463131911491967
9046609,C,34500,0,11,MORTGAGE,24.63,debt_consolidation,36 months,1,missing,59.0,0.0,0.96741826,0,10.448743588106625
9036557,D,200000,0,4,MORTGAGE,11.12,debt_consolidation,60 months,0,missing,25.4,0.0,0.799379286,0,12.206077645517674
9066624,B,55000,0,11,RENT,11.61,credit_card,36 months,0,missing,77.7,0.0,0.275290773,0,10.915106645867503
9036872,A,100000,0,10,MORTGAGE,23.22,credit_card,36 months,0,missing,53.6,0.0,0.138930359,0,11.51293546492023
8999776,E,120000,0,11,MORTGAGE,21.03,debt_consolidation,60 months,1,missing,67.0,0.0,0.053820662,0,11.695255355062795
9066756,D,85000,0,3,MORTGAGE,21.25,debt_consolidation,60 months,0,missing,78.1,0.0,0.955929307,0,11.350418300109132
9056719,E,46400,0,7,MORTGAGE,20.64,debt_consolidation,60 months,1,missing,73.3,0.0,0.437863834,0,10.74507628970625
9047024,B,45130,1,0,MORTGAGE,28.64,debt_consolidation,36 months,1,missing,27.4,0.0,0.738660852,0,10.717324650785175
9076773,A,55000,0,11,RENT,25.59,credit_card,36 months,0,missing,17.3,0.0,0.965761324,0,10.915106645867503
9047028,C,40000,0,4,RENT,21.51,debt_consolidation,60 months,0,missing,16.7,0.0,0.777172332,0,10.596659732783579
7564603,C,56000,0,11,MORTGAGE,4.99,debt_consolidation,60 months,0,missing,62.4,0.0,0.377564567,0,10.933124826700707
9056828,A,56000,1,1,OWN,9.71,debt_consolidation,36 months,1,missing,14.0,0.0,0.120118858,0,10.933124826700707
8265010,A,55500,0,11,MORTGAGE,16.7,credit_card,36 months,1,missing,33.9,0.0,0.52841286,0,10.92415631759022
9056800,C,120000,1,0,OWN,32.99,debt_consolidation,36 months,0,missing,59.8,0.0,0.031590538,0,11.695255355062795
8628343,C,82500,0,11,MORTGAGE,11.72,debt_consolidation,36 months,0,missing,75.5,0.0,0.500316851,0,11.320565693461432
9066709,B,130000,0,4,MORTGAGE,10.94,debt_consolidation,36 months,0,missing,99.7,0.0,0.975115403,0,11.775297421715827
8977220,A,70000,0,3,RENT,27.89,debt_consolidation,36 months,0,missing,60.7,0.0,0.243045258,0,11.156264806643742
9076818,C,55000,0,9,MORTGAGE,15.82,credit_card,36 months,1,missing,76.6,0.0,0.25364602,0,10.915106645867503
9066696,C,53160,0,9,MORTGAGE,10.97,debt_consolidation,36 months,0,missing,48.5,0.0,0.53562535,0,10.881080323786447
9046950,C,30000,1,0,RENT,26.52,other,36 months,0,missing,30.7,0.0,0.17127583,0,10.308985993422082
8485224,B,70000,0,8,MORTGAGE,8.09,debt_consolidation,36 months,1,1.0,89.7,0.0,0.721307051,0,11.156264806643742
9066776,D,40905,0,2,RENT,29.75,debt_consolidation,60 months,1,1.0,88.2,0.0,0.632406952,0,10.619032030538111
9036883,D,38928,0,4,RENT,9.71,debt_consolidation,36 months,0,missing,39.8,0.0,0.163013635,0,10.569494753143834
9056841,C,72000,0,11,RENT,8.62,credit_card,36 months,1,missing,58.9,0.0,0.024047455,0,11.184435286790631
9066820,D,400000,0,9,MORTGAGE,19.36,other,36 months,1,missing,77.6,0.0,0.832856445,0,12.899222326086994
8305512,F,105000,0,5,RENT,16.29,debt_consolidation,60 months,1,missing,87.1,0.0,0.696452159,0,11.561725152903833
9066706,B,51000,0,4,RENT,21.62,credit_card,36 months,0,missing,77.2,0.0,0.350104318,0,10.839600519357369
9095149,B,58000,0,11,MORTGAGE,11.15,credit_card,36 months,0,missing,63.1,0.0,0.301811316,0,10.968215530759236
9036954,F,65000,0,6,RENT,16.41,other,36 months,0,missing,82.4,0.0,0.105968356,1,11.082157933374816
9026882,C,90000,0,11,RENT,12.38,credit_card,36 months,0,missing,47.5,0.0,0.17825999,0,11.407576060361786
7052024,D,28000,0,7,RENT,16.95,debt_consolidation,36 months,0,missing,31.5,0.0,0.22103953,0,10.239995502805316
9037040,D,25000,0,5,RENT,13.81,debt_consolidation,36 months,0,missing,60.5,0.0,0.473709067,0,10.12667110305036
9026918,A,64084,0,11,RENT,7.32,debt_consolidation,36 months,1,missing,37.1,0.0,0.552633197,0,11.067965606163924
9026935,B,65000,0,3,MORTGAGE,20.55,debt_consolidation,36 months,0,missing,66.8,0.0,0.809683957,0,11.082157933374816
8855888,C,75876,0,11,RENT,4.74,credit_card,36 months,1,missing,84.2,0.0,0.651913447,0,11.236868887157732
9027062,B,60000,0,11,OWN,11.5,debt_consolidation,36 months,0,missing,51.1,0.0,0.997494537,0,11.002116507732017
9026007,D,65000,0,11,MORTGAGE,14.22,debt_consolidation,60 months,1,missing,82.0,0.0,0.523543045,0,11.082157933374816
7925137,E,25000,0,5,RENT,18.87,moving,36 months,1,missing,21.3,0.0,0.946189515,1,10.12667110305036
8981570,C,26000,0,2,MORTGAGE,11.96,car,36 months,0,missing,49.6,0.0,0.574350473,0,10.165890277802454
9026852,C,60000,0,7,RENT,4.89,debt_consolidation,60 months,0,missing,27.5,0.0,0.335959785,0,11.002116507732017
9037014,A,45000,0,4,RENT,10.53,debt_consolidation,36 months,1,missing,0.0,0.0,0.042129432,0,10.714439990727769
9026931,E,45000,0,9,MORTGAGE,23.84,debt_consolidation,60 months,0,missing,98.3,0.0,0.817171192,1,10.714439990727769
9057050,C,175000,0,11,MORTGAGE,7.08,debt_consolidation,36 months,0,missing,78.3,0.0,0.20051763,0,12.07254696717504
9057030,C,42000,0,10,MORTGAGE,7.75,debt_consolidation,36 months,0,missing,17.0,0.0,0.128524821,0,10.645448706505872
9066954,C,45837,0,5,MORTGAGE,32.35,home_improvement,36 months,1,missing,70.9,0.0,0.341387468,0,10.732868720419352
9066967,C,50000,0,6,MORTGAGE,22.73,other,36 months,0,missing,44.9,0.0,0.562231569,0,10.819798284210286
9075401,C,21000,0,4,RENT,7.64,credit_card,36 months,1,missing,44.2,0.0,0.443219261,0,9.952325334619427
9056689,B,76000,0,11,MORTGAGE,19.37,debt_consolidation,36 months,1,missing,91.7,0.0,0.658076422,0,11.23850177707664
9066447,C,38800,0,7,RENT,24.93,debt_consolidation,36 months,0,missing,32.5,0.0,0.711252379,0,10.566201298475118
9076512,B,27000,0,3,RENT,27.24,debt_consolidation,36 months,1,missing,10.9,0.0,0.7219008,0,10.203629181337648
9084595,B,58000,0,11,MORTGAGE,29.77,credit_card,36 months,0,1.0,58.5,0.0,0.134437829,0,10.968215530759236
9057063,B,28000,1,1,RENT,10.89,debt_consolidation,36 months,0,missing,57.8,0.0,0.459183302,1,10.239995502805316
9067018,D,62500,1,1,RENT,13.42,debt_consolidation,60 months,1,missing,64.4,0.0,0.935958431,0,11.042937835596494
8590140,B,95000,0,11,MORTGAGE,7.84,debt_consolidation,36 months,0,missing,40.8,0.0,0.974600375,0,11.461642696843066
9057159,C,89334,0,11,RENT,4.72,small_business,36 months,0,missing,35.8,0.0,0.083501927,0,11.400148627367267
9077150,A,82920,1,0,MORTGAGE,12.88,credit_card,36 months,1,missing,41.5,0.0,0.376757828,0,11.325643626293688
9076343,B,230000,0,7,MORTGAGE,20.5,debt_consolidation,36 months,0,missing,88.4,0.0,0.670689719,0,12.345838935721968
8996925,E,38000,0,3,RENT,5.43,debt_consolidation,36 months,1,missing,85.1,0.0,0.608037795,0,10.545367754151743
9057246,B,74880,0,8,MORTGAGE,27.44,debt_consolidation,36 months,1,missing,38.1,0.0,0.450520317,0,11.223655465763155
9057221,C,31269,0,11,MORTGAGE,25.8,debt_consolidation,36 months,0,missing,63.5,0.0,0.684781365,0,10.350414450451886
8094608,C,75000,1,1,MORTGAGE,22.98,debt_consolidation,60 months,1,missing,83.1,0.0,0.614329651,0,11.225256725762893
9026072,A,154000,0,9,MORTGAGE,10.96,debt_consolidation,36 months,1,missing,80.3,0.0,0.592807085,0,11.944714374881176
9047467,D,16000,0,3,RENT,24.38,medical,36 months,1,missing,0.6,0.0,0.041130877,0,9.680406499268875
9037391,C,53000,1,0,MORTGAGE,16.55,credit_card,36 months,1,missing,72.7,0.0,0.839498737,0,10.87806606028079
8666345,E,140000,0,7,RENT,32.68,debt_consolidation,60 months,0,missing,64.5,0.0,0.536003113,1,11.849404844423074
9037289,A,82000,0,9,OWN,22.83,credit_card,36 months,0,missing,40.7,0.0,0.978732381,0,11.314486721293981
8977999,B,60000,0,9,MORTGAGE,14.96,credit_card,36 months,0,missing,29.9,0.0,0.180940844,0,11.002116507732017
9047452,C,50000,0,4,OWN,10.55,debt_consolidation,36 months,0,missing,10.4,0.0,0.020686674,0,10.819798284210286
9036687,B,68000,0,5,OWN,9.5,credit_card,36 months,0,missing,38.0,0.0,0.65064407,0,11.127277689932466
9057388,D,30000,0,11,MORTGAGE,8.92,credit_card,60 months,1,missing,35.7,0.0,0.649440483,0,10.308985993422082
9066705,C,31500,0,4,RENT,33.56,debt_consolidation,36 months,1,missing,48.0,0.0,0.842364063,1,10.357774570341576
9047624,D,37000,0,4,MORTGAGE,26.53,credit_card,36 months,1,missing,77.5,0.0,0.763621031,1,10.518700218288165
9066109,D,104000,0,6,MORTGAGE,17.64,debt_consolidation,60 months,0,missing,68.7,0.0,0.1087421,0,11.552155793461898
9047561,B,46000,0,11,MORTGAGE,29.25,credit_card,36 months,0,missing,66.4,0.0,0.947409118,0,10.736418414365376
9066628,C,60000,0,11,MORTGAGE,25.46,debt_consolidation,36 months,0,missing,11.9,0.0,0.20421475,0,11.002116507732017
9001821,B,72000,0,5,MORTGAGE,7.65,other,60 months,1,missing,7.0,0.0,0.184332643,0,11.184435286790631
9047598,C,45000,0,5,MORTGAGE,25.79,debt_consolidation,60 months,0,missing,66.9,0.0,0.911185631,1,10.714439990727769
9057525,B,42000,0,2,OWN,32.94,credit_card,36 months,0,missing,53.5,0.0,0.637257808,0,10.645448706505872
9067345,D,33300,1,1,RENT,22.59,debt_consolidation,36 months,1,missing,46.8,0.0,0.536724165,0,10.413342705547674
8635222,B,88000,0,11,MORTGAGE,16.01,debt_consolidation,36 months,0,missing,40.9,0.0,0.055840802,0,11.385103457032141
9027502,C,110000,0,11,MORTGAGE,15.06,home_improvement,60 months,0,missing,65.7,0.0,0.673971803,0,11.608244735642321
9037292,B,30000,0,3,RENT,31.72,debt_consolidation,36 months,1,missing,57.7,0.0,0.435775091,0,10.308985993422082
9067434,C,65000,0,11,MORTGAGE,4.25,credit_card,36 months,1,missing,29.1,0.0,0.546716314,0,11.082157933374816
9047714,B,60000,1,1,OWN,6.78,debt_consolidation,36 months,0,missing,40.2,0.0,0.955880851,1,11.002116507732017
9067511,B,55000,0,7,MORTGAGE,16.36,debt_consolidation,36 months,1,missing,55.3,0.0,0.27505244,0,10.915106645867503
8575717,B,43000,0,11,MORTGAGE,13.7,debt_consolidation,36 months,1,missing,52.1,0.0,0.909846604,0,10.668978650219241
9047553,C,90000,0,4,OWN,8.19,credit_card,60 months,1,missing,48.2,0.0,0.088114268,0,11.407576060361786
9037701,B,45000,0,2,RENT,15.69,credit_card,36 months,1,missing,43.2,0.0,0.771450694,0,10.714439990727769
9077452,C,36000,0,11,RENT,17.93,credit_card,36 months,0,missing,69.0,0.0,0.111859604,0,10.491301994830229
9037704,C,37211,0,2,MORTGAGE,12.68,debt_consolidation,60 months,1,missing,70.3,0.0,0.180801422,0,10.524386568888449
9044735,B,45000,0,2,RENT,18.67,other,36 months,0,missing,74.1,0.0,0.818460349,0,10.714439990727769
9047763,C,398000,0,11,OWN,8.08,debt_consolidation,36 months,0,missing,99.2,0.0,0.187328921,0,12.894209796826232
9047804,E,95052,0,11,MORTGAGE,0.0,medical,60 months,0,missing,0.0,0.0,0.939808124,0,11.462189909754109
5936066,B,43000,1,1,MORTGAGE,10.69,debt_consolidation,36 months,1,missing,10.1,0.0,0.844072437,0,10.668978650219241
9067497,C,33470,0,3,OWN,13.27,car,36 months,1,missing,52.1,0.0,0.916845018,0,10.41843467126129
9067505,C,50000,0,7,OWN,24.94,debt_consolidation,36 months,1,missing,93.8,0.0,0.001138923,0,10.819798284210286
8991949,C,65000,0,7,MORTGAGE,26.61,credit_card,60 months,0,missing,46.8,0.0,0.443262911,0,11.082157933374816
9035866,D,45364,0,5,RENT,31.4,major_purchase,60 months,0,missing,66.2,0.0,0.481964584,1,10.722496161603729
8294934,B,68800,0,11,MORTGAGE,12.82,debt_consolidation,36 months,0,missing,38.8,0.0,0.078847413,0,11.138973558699526
9067708,B,95000,0,6,MORTGAGE,16.4,other,36 months,0,missing,14.0,0.0,0.788661705,0,11.461642696843066
9057821,B,70000,1,0,RENT,10.3,debt_consolidation,36 months,1,missing,59.7,0.0,0.668788782,0,11.156264806643742
9047055,D,56000,0,2,RENT,26.7,home_improvement,36 months,1,missing,57.7,0.0,0.205593692,1,10.933124826700707
9027701,C,40000,0,11,OWN,21.99,home_improvement,36 months,0,missing,58.3,0.0,0.228116602,0,10.596659732783579
9067705,D,52000,0,2,MORTGAGE,25.09,credit_card,36 months,0,missing,34.8,0.0,0.006623811,0,10.859018228147887
9067775,B,95000,0,6,MORTGAGE,12.43,house,36 months,1,missing,30.4,0.0,0.1650552,0,11.461642696843066
9025274,D,65000,0,8,MORTGAGE,34.64,debt_consolidation,36 months,0,missing,91.6,0.0,0.427744391,0,11.082157933374816
9067687,D,81000,0,3,MORTGAGE,16.17,other,60 months,0,missing,69.4,0.0,0.209221234,0,11.302216779257382
9047759,C,154800,0,3,OWN,21.19,car,60 months,0,missing,58.7,0.0,0.4787712,0,11.949895700065218
9027747,B,68000,0,10,MORTGAGE,27.74,debt_consolidation,36 months,0,missing,69.1,0.0,0.765371143,1,11.127277689932466
9037832,E,76000,0,11,MORTGAGE,22.83,home_improvement,60 months,0,missing,53.5,0.0,0.144912188,0,11.23850177707664
9037736,B,60000,0,11,MORTGAGE,15.47,credit_card,36 months,0,missing,53.0,0.0,0.851310079,0,11.002116507732017
8965231,D,48000,0,8,RENT,10.4,credit_card,60 months,1,missing,38.6,0.0,0.731506072,1,10.778977123006351
9057808,C,35000,0,6,RENT,13.99,car,36 months,1,missing,88.4,0.0,0.547057283,1,10.463131911491967
9008243,D,57000,0,9,RENT,10.67,debt_consolidation,36 months,1,missing,99.4,0.0,0.055065086,0,10.950824090522445
8955000,E,30960,0,2,RENT,21.12,other,36 months,0,missing,47.7,0.0,0.388099834,0,10.34048362692364
9012229,C,75400,0,8,MORTGAGE,19.82,debt_consolidation,60 months,1,1.0,35.4,0.0,0.879973091,0,11.230575816507569
9048048,A,110000,0,11,OWN,6.85,home_improvement,36 months,1,missing,1.2,0.0,0.50370763,0,11.608244735642321
9048117,C,60000,1,0,OWN,22.74,debt_consolidation,36 months,0,missing,47.4,0.0,0.178195408,0,11.002116507732017
9048054,E,103000,0,6,OWN,12.87,debt_consolidation,60 months,0,missing,90.6,0.0,0.305295028,0,11.542493975902508
8574901,A,106000,0,11,RENT,8.49,credit_card,36 months,0,missing,18.8,0.0,0.892760223,0,11.571203807011969
9067881,B,99000,0,3,RENT,7.19,other,36 months,1,missing,27.4,0.0,0.623216415,0,11.502885230075814
9077775,B,200000,0,10,RENT,6.25,debt_consolidation,36 months,0,missing,52.6,0.0,0.123354061,0,12.206077645517674
9077850,B,121000,0,7,RENT,14.1,debt_consolidation,36 months,0,missing,72.9,0.0,0.722363108,0,11.703554089007538
9048058,C,88000,0,4,RENT,11.09,major_purchase,60 months,1,missing,5.6,0.0,0.24913786,1,11.385103457032141
8972129,A,40000,0,11,OWN,27.72,debt_consolidation,36 months,1,missing,33.5,0.0,0.659500225,0,10.596659732783579
8999149,B,34500,0,2,MORTGAGE,33.6,home_improvement,36 months,1,missing,63.0,0.0,0.804164728,1,10.448743588106625
9027885,C,55000,0,5,RENT,20.38,debt_consolidation,36 months,0,missing,72.3,0.0,0.649165464,0,10.915106645867503
8990750,B,86000,0,11,RENT,7.3,debt_consolidation,60 months,0,missing,24.5,0.0,0.714451868,0,11.362114203075018
9009033,B,47448,0,6,RENT,10.52,credit_card,36 months,1,missing,49.5,0.0,0.589701793,1,10.767410729000401
9048172,B,200000,0,6,MORTGAGE,8.16,credit_card,36 months,0,missing,21.2,0.0,0.02766268,1,12.206077645517674
9038159,B,66024,0,11,RENT,16.25,other,36 months,1,missing,34.0,0.0,0.132101863,0,11.097788737165333
9035336,E,56000,0,4,MORTGAGE,22.03,debt_consolidation,36 months,0,missing,60.9,0.0,0.410795452,0,10.933124826700707
9028089,B,43000,0,2,RENT,14.06,debt_consolidation,36 months,1,missing,88.0,0.0,0.332369979,0,10.668978650219241
8998568,D,26000,0,3,MORTGAGE,11.54,debt_consolidation,36 months,1,missing,34.2,0.0,0.619599974,0,10.165890277802454
9058152,D,18000,1,1,RENT,23.8,debt_consolidation,36 months,1,missing,62.9,0.0,0.277572988,0,9.798182590890704
9078064,C,105000,0,7,RENT,18.81,credit_card,60 months,0,0.0,65.6,0.0,0.18422791,1,11.561725152903833
9056323,E,100000,0,2,MORTGAGE,5.04,small_business,36 months,0,missing,71.6,0.0,0.166352064,1,11.51293546492023
9055381,B,47000,0,8,RENT,19.1,other,36 months,1,missing,19.7,0.0,0.36295829,0,10.757924157061597
9067586,D,117000,0,11,MORTGAGE,16.76,debt_consolidation,60 months,0,missing,66.1,0.0,0.510806296,0,11.669937760751914
9068005,B,95000,1,1,MORTGAGE,20.05,debt_consolidation,60 months,1,missing,17.4,0.0,0.111612294,0,11.461642696843066
9066487,D,70000,0,11,OWN,13.38,debt_consolidation,60 months,1,missing,49.2,0.0,0.706344673,1,11.156264806643742
9056970,A,80000,0,11,MORTGAGE,13.76,debt_consolidation,36 months,1,missing,43.1,0.0,0.954413115,0,11.289794413577894
9078107,C,82000,0,4,MORTGAGE,23.61,home_improvement,60 months,1,missing,53.6,0.0,0.120408689,0,11.314486721293981
9068034,E,55000,0,2,MORTGAGE,24.72,home_improvement,60 months,0,missing,27.9,0.0,0.818620532,1,10.915106645867503
8969537,B,91000,0,11,MORTGAGE,13.1,debt_consolidation,60 months,0,missing,39.7,0.0,0.894219972,0,11.418625774449596
9038335,C,55000,1,1,RENT,20.01,credit_card,60 months,1,1.0,59.4,0.0,0.403860091,0,10.915106645867503
9038321,F,30000,0,6,RENT,5.04,moving,60 months,1,missing,55.7,0.0,0.289359702,1,10.308985993422082
9048536,B,47000,0,11,OWN,27.32,debt_consolidation,36 months,1,missing,48.1,0.0,0.558348578,0,10.757924157061597
9048391,B,46000,0,11,MORTGAGE,25.44,debt_consolidation,36 months,0,missing,70.8,0.0,0.835983694,0,10.736418414365376
9057692,F,65000,0,11,MORTGAGE,29.43,debt_consolidation,60 months,0,missing,83.7,0.0,0.679973832,0,11.082157933374816
9038275,B,55000,0,5,OWN,6.87,home_improvement,36 months,0,missing,0.0,0.0,0.177694337,0,10.915106645867503
9046834,C,75000,0,11,MORTGAGE,31.92,debt_consolidation,60 months,1,missing,41.5,0.0,0.847647452,0,11.225256725762893
9038156,C,20400,0,3,OWN,20.71,credit_card,36 months,0,missing,55.2,0.0,0.107364329,0,9.923339198238729
9028374,D,42000,1,1,OWN,28.0,debt_consolidation,60 months,1,missing,4.9,0.0,0.349884147,0,10.645448706505872
9058355,C,62000,0,11,OWN,26.11,debt_consolidation,36 months,1,missing,48.3,0.0,0.380593012,0,11.034905792929415
9038456,G,60000,0,11,OWN,13.14,credit_card,60 months,1,missing,68.3,0.0,0.606196643,0,11.002116507732017
9058410,B,120000,0,10,OWN,10.41,credit_card,36 months,1,missing,87.3,0.0,0.867317092,0,11.695255355062795
9048511,D,74000,0,2,MORTGAGE,6.33,home_improvement,36 months,0,missing,33.6,0.0,0.569116524,0,11.211833885608513
9048449,D,100000,0,11,MORTGAGE,20.48,credit_card,60 months,0,missing,80.6,0.0,0.742387025,0,11.51293546492023
9057784,D,74000,0,6,RENT,15.18,debt_consolidation,60 months,0,missing,75.2,0.0,0.291597683,0,11.211833885608513
9058240,D,76000,0,11,MORTGAGE,25.17,debt_consolidation,60 months,1,missing,80.5,0.0,0.741661138,0,11.23850177707664
9024831,C,45000,0,4,RENT,5.07,debt_consolidation,36 months,0,missing,42.0,0.0,0.021336794,0,10.714439990727769
9028229,B,80000,1,1,MORTGAGE,9.41,debt_consolidation,36 months,1,missing,35.2,0.0,0.154350141,0,11.289794413577894
9068274,A,80000,0,7,MORTGAGE,6.4,debt_consolidation,36 months,1,missing,30.7,0.0,0.631034044,0,11.289794413577894
9038397,D,50000,1,1,MORTGAGE,15.75,home_improvement,60 months,1,missing,23.6,0.0,0.845297967,0,10.819798284210286
9068332,F,72000,0,8,OWN,14.55,debt_consolidation,60 months,1,missing,51.1,0.0,0.083981422,1,11.184435286790631
9048461,E,33000,0,5,RENT,33.79,credit_card,60 months,1,missing,76.9,0.0,0.321514596,0,10.404293143019792
9066448,D,100000,0,4,MORTGAGE,5.3,other,36 months,1,missing,47.0,0.0,0.630483017,0,11.51293546492023
9028230,A,66000,0,7,RENT,19.59,debt_consolidation,36 months,1,missing,46.4,0.0,0.520232112,0,11.097425172408931
9078305,A,24000,0,11,RENT,21.05,debt_consolidation,36 months,0,missing,52.1,0.0,0.356742174,0,10.085850775128717
9078356,C,79000,0,4,RENT,7.21,debt_consolidation,36 months,1,missing,44.7,0.0,0.048081536,0,11.277215789596893
9078394,B,46000,0,6,RENT,9.68,debt_consolidation,36 months,1,missing,42.3,0.0,0.287492081,0,10.736418414365376
9124606,E,110000,0,6,RENT,20.7,debt_consolidation,36 months,1,missing,65.6,0.0,0.064087903,0,11.608244735642321
965602,B,140000,0,11,RENT,20.47,major_purchase,36 months,1,missing,30.8,0.0,0.178267539,0,11.849404844423074
9095137,D,32000,0,11,RENT,25.96,credit_card,60 months,0,missing,61.1,0.0,0.92689258,1,10.373522431293592
9077401,F,50000,0,11,MORTGAGE,18.77,home_improvement,36 months,0,missing,84.6,0.0,0.899694915,0,10.819798284210286
9134690,E,86000,0,2,RENT,12.29,debt_consolidation,60 months,0,missing,77.5,0.0,0.518320067,0,11.362114203075018
9124676,C,42000,0,11,OWN,9.17,home_improvement,36 months,0,missing,77.6,0.0,0.776278101,0,10.645448706505872
9124720,C,38000,0,9,MORTGAGE,11.56,debt_consolidation,36 months,1,missing,49.6,0.0,0.281801335,0,10.545367754151743
